web-scraper-order,web-scraper-start-url,containers,containers-href,type chaussures,prix,adresse,image -src
"1739300198-238","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484015","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300201-239","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484019","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300203-240","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2484023","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300205-241","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2486553","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300208-242","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-air-max-2526613","Baskets Nike Air Max","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2526613_uploaded_image1_1596969629.jpg"
"1739300210-243","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2530121","Chaussures enfant","10 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181147_uploaded_image1_1739295472.jpg"
"1739300212-244","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2543182","Chaussures enfant - 7 paires","15 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg"
"1739300215-245","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2584194","Chaussures enfant","5 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg"
"1739300217-246","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2594069","Chaussures enfant","5 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4422835_uploaded_image1_1697766757.jpg"
"1739300220-247","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2601784","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300222-248","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2606174","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300224-249","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2612829","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300227-250","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2621830","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739300229-251","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2621836","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739300231-252","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2621842","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739300234-253","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcons-2621850","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739300236-254","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcon-2621852","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739300238-255","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2621862","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300241-256","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2623386","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300243-257","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2629141","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300246-258","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2642974","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300248-259","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2646040","Baskets enfant","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739300250-260","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2655658","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300253-261","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2658953","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300255-262","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2658958","Chaussures enfants","2 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg"
"1739300258-263","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2671653","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300260-264","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2686221","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300262-265","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2705566","Chaussures enfant","10 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181147_uploaded_image1_1739295472.jpg"
"1739300265-266","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2710760","Chaussures pour enfant","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4656153_uploaded_image1_1711205088.jpg"
"1739300267-267","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-adidas-yeezy-2717389","Sandales Adidas Yeezy","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2717389_uploaded_image1_1603638267.jpg"
"1739300270-268","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2720321","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300272-269","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-2726067","Chaussures enfant","4 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1739300274-270","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-2726794","Chaussures crops bébé","5 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3106484_uploaded_image1_1620567535.jpg"
"1739300277-271","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2732252","Chaussures enfant","10 000 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2749342_uploaded_image1_1604925569.jpg"
"1739300279-272","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2733477","Chaussures enfant","6 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4566463_uploaded_image1_1706455557.jpg"
"1739300281-273","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2734509","Baskets enfant","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg"
"1739300284-274","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-2734564","Chaussures bébé et enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1739300286-275","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2735476","Chaussures enfant","5 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg"
"1739300293-276","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2747212","Chaussures enfant","15 000 CFA","Hann Bel-Air, Hann / Bel Air (Dakar), Sénégal","https://images.coinafrique.com/thumb_2747212_uploaded_image1_1604838947.jpg"
"1739300295-277","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2749342","Chaussures enfant","10 000 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_2749342_uploaded_image1_1604925569.jpg"
"1739300298-278","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2749776","Chaussures enfant","15 000 CFA","Kolda, Sénégal","https://images.coinafrique.com/thumb_2749776_uploaded_image1_1604935997.jpg"
"1739300300-279","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2752111","Chaussures enfant","5 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg"
"1739300303-280","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-dete-enfants-2752129","","","",""
"1739300305-281","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-2752137","Chaussures enfant","5 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg"
"1739300308-282","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-de-sport-enfants-2752149","Chaussures de sport enfants","2 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_2752149_uploaded_image1_1605019568.jpg"
"1739300310-283","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfant-2762753","Claquettes enfant","2 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2762753_uploaded_image1_1605397699.jpg"
"1739300313-284","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2765779","Chaussures enfants","2 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4680911_uploaded_image1_1712514020.jpg"
"1739300315-285","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","favorite_border4années","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-2772383","Chaussures enfant","10 000 CFA","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_3047906_uploaded_image1_1617901111.jpg"
