web-scraper-order,web-scraper-start-url,articles,articles-href,types habits,prix,adresse,lien image-src
"1739306559-919","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2772900","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306562-920","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fillette-2772903","Robe fillette","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2772903_uploaded_image1_1605786106.jpg"
"1739306564-921","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/blousons-enfants-2775614","Blouson enfant","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538747_uploaded_image1_1643124842.jpg"
"1739306567-922","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-fillette-2780230","Ensemble fillette","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2780240_uploaded_image1_1606073743.jpg"
"1739306569-923","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-fillette-2780240","Ensemble fillette","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2780240_uploaded_image1_1606073743.jpg"
"1739306572-924","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/t-shirt-fillette-2780244","T-shirt fillette","2 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2780244_uploaded_image1_1606073840.jpg"
"1739306574-925","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/polo-lacoste-garcon-2780261","Polo Lacoste garçon","3 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2780261_uploaded_image1_1606074235.jpg"
"1739306577-926","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-garcon-2780267","Pantalon garçon","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2780267_uploaded_image1_1606074354.jpg"
"1739306580-927","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-jean-fille-2780272","Pantalon jean fille","5 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2780272_uploaded_image1_1606074441.jpg"
"1739306582-928","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-2781742","Robe enfant","3 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3308950_uploaded_image1_1630499428.jpg"
"1739306585-929","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-2784428","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4187195_uploaded_image1_1682250912.jpg"
"1739306587-930","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2792590","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306589-931","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2793097","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306592-932","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-enfant-2796322","Ensemble veste garçon 5 pièces","28 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5010327_uploaded_image1_1729813849.jpg"
"1739306594-933","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfants-2796326","","","",""
"1739306597-934","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/tunique-enfants-2796561","Tunique enfants","12 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2796561_uploaded_image1_1606730811.jpg"
"1739306599-935","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2798209","Ensemble bébé","7 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3396563_uploaded_image1_1634810875.jpg"
"1739306601-936","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-2798832","Ensemble Pul Enfants","18 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5081973_uploaded_image1_1733664739.jpg"
"1739306604-937","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-blousons-enfant-2799534","Ensemble blousons enfant","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_2799534_uploaded_image1_1606820694.jpg"
"1739306606-938","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/joggings-enfant-2801613","Joggings enfant","6 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2801613_uploaded_image1_1606862161.jpg"
"1739306609-939","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2802858","Ensemble bébé","7 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3396563_uploaded_image1_1634810875.jpg"
"1739306611-940","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2806845","","","",""
"1739306613-941","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2806856","","","",""
"1739306616-942","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-2806857","Ensemble pour enfants","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_2806857_uploaded_image1_1607019083.jpg"
"1739306619-943","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2806997","Vêtements enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1739306621-944","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-de-vetements-enfant-2808145","","","",""
"1739306623-945","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetements-bebe-4-pieces-2810323","","","",""
"1739306626-946","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-2811803","Blouson enfant","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538747_uploaded_image1_1643124842.jpg"
"1739306629-947","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-2812386","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3733511_uploaded_image1_1654724106.jpg"
"1739306631-948","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfants-2812722","","","",""
"1739306633-949","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2812730","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306636-950","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-2812806","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3733511_uploaded_image1_1654724106.jpg"
"1739306638-951","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-friperie-2812814","","","",""
"1739306641-952","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-2812818","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3733511_uploaded_image1_1654724106.jpg"
"1739306644-953","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-2812824","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3733511_uploaded_image1_1654724106.jpg"
"1739306646-954","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-2812825","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3733511_uploaded_image1_1654724106.jpg"
"1739306649-955","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2820366","Ensemble bébé","7 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3396563_uploaded_image1_1634810875.jpg"
"1739306651-956","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2820367","Ensemble bébé","7 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3396563_uploaded_image1_1634810875.jpg"
"1739306653-957","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/pyjamas-2820655","Pyjamas","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2820655_uploaded_image1_1607533703.jpg"
"1739306656-958","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-2827196","Ensemble robe  bébé","5 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2732121_uploaded_image1_1604324288.jpg"
"1739306658-959","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/habits-garcon-2830504","Habits garçon","7 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_2830504_uploaded_image1_1607959137.jpg"
"1739306661-960","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-2831975","Ensemble bébé","11 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2743223_uploaded_image1_1604671783.jpg"
"1739306664-961","https://sn.coinafrique.com/categorie/vetements-enfants?page=10","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/blousons-enfant-2837197","Blousons  enfant","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2837197_uploaded_image1_1608213138.jpg"
"1739306678-962","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pret-a-porter-2841444","","","",""
"1739306680-963","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/lange-bebe-2842909","Lange-bébé","6 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2842909_uploaded_image1_1608475681.jpg"
"1739306683-964","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2847552","","","",""
"1739306685-965","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-2848046","Ensemble blouson enfant","6 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3053772_uploaded_image1_1618187520.jpg"
"1739306688-966","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-de-fees-2848670","","","",""
"1739306690-967","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2850857","Robes enfant","5 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_3659985_uploaded_image2_1650360548.jpeg"
"1739306694-968","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2851844","Vetements enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1739306697-969","https://sn.coinafrique.com/categorie/vetements-enfants?page=9","favorite_border4années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-blouson-pantalon-2855622","Ensemble blouson-pantalon","12 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2855625_uploaded_image1_1609119933.jpg"
